"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Adarb1",0.00226854385024058,0.966649682532368,0.051,0.027,1
"Eif1",0.00227512016655939,-0.235592071866149,0.545,0.593,1
"Cd80",0.00228980211548064,0.334199200162186,0.354,0.298,1
"Capg",0.00229260682903054,0.168250788305977,0.69,0.624,1
"Srfbp1",0.00229899319950037,0.5652871201506,0.096,0.062,1
"Dyrk3",0.00231051350639035,0.927414519249267,0.051,0.027,1
"Tnfsf4",0.00233799695045335,-0.686687560253243,0.041,0.071,1
"Gpat4",0.00235519316337527,0.328965967380246,0.275,0.222,1
"Pink1",0.00239575630304914,0.311898851654349,0.323,0.268,1
"Krt83",0.00239791815436872,-1.54792349029739,0.01,0.027,1
"Ky",0.00240471864285335,0.770437989569779,0.067,0.039,1
"Agtrap",0.00240598198426362,0.87657433823052,0.048,0.025,1
"Sdc4",0.00245145303828787,0.350196895683396,0.167,0.123,1
"Slc37a2",0.00246031989597207,0.467758131934879,0.153,0.111,1
"Tyk2",0.00248776139044874,0.372349317231875,0.218,0.169,1
"Nampt",0.00249691239012047,-0.326827873579395,0.36,0.407,1
"Ccnl2",0.00259314634821491,0.298657720442519,0.457,0.405,1
"Uqcrb",0.00259617720110765,0.276145957317639,0.258,0.203,1
"Atp5if1",0.00259993837169026,-0.479834500455221,0.131,0.175,1
"Tnks1bp1",0.00260439788499461,0.722528387098886,0.099,0.066,1
"Lgals3bp",0.00260754930848398,0.21744083553017,0.651,0.604,1
"Ier5l",0.00260932126766146,-0.38683314622984,0.222,0.276,1
"Itgb8",0.002629457725777,0.248026668487964,0.42,0.366,1
"Zfp524",0.00267464175927475,-0.70546476728387,0.044,0.074,1
"Accs",0.00269390992609434,0.687454572633537,0.086,0.055,1
"Ccr6",0.00269969576011515,-0.507281505800045,0.054,0.087,1
"Csnk1e",0.00273137484772679,0.374672006017003,0.208,0.16,1
"Pakap.1",0.00274595632409017,-0.360837937696896,0.18,0.228,1
"Med8",0.0027560863819268,0.424595773280502,0.188,0.143,1
"Dusp14",0.00276351252864978,0.158592392829397,0.246,0.19,1
"Abhd17a",0.00276475420440201,0.360015956713841,0.221,0.172,1
"Snrpg",0.00276781057247528,-0.277008561329351,0.384,0.438,1
"Senp7",0.0027684332579373,0.393777869137942,0.169,0.125,1
"Rgs10",0.0027732545075619,-0.271646507682744,0.343,0.4,1
"Lgals3",0.00283520597686455,0.298358798212315,0.4,0.344,1
"Zdhhc21",0.00285153801065229,0.397005127208933,0.215,0.168,1
"Ezr",0.00285876964336302,0.20114692461832,0.687,0.632,1
"Resf1",0.00287457660279808,0.388460410406638,0.329,0.277,1
"Cmtm7",0.0029249488796998,0.169034556233756,0.554,0.487,1
"Serbp1",0.00293854516303411,-0.195989913159673,0.549,0.6,1
"Nsun4",0.00296088557013902,-0.447572964964922,0.216,0.263,1
"Dok1",0.00298850041135402,0.493417305083509,0.149,0.109,1
"Paip1",0.00301697852363933,0.305658261144927,0.337,0.281,1
"Nes",0.00303213148894816,-0.373367040123433,0.288,0.335,1
"Sdcbp2",0.00303590785338406,0.196148990363075,0.555,0.491,1
"Pik3ap1",0.00303867065422399,0.2812070270214,0.311,0.257,1
"Gemin7",0.00303876055843495,0.268364556530221,0.279,0.225,1
"Prr7",0.0030781157107622,-0.515502012605014,0.099,0.138,1
"Fam83g",0.00310437508190266,0.737830992036486,0.094,0.062,1
"Grap",0.00310480497590485,0.271402267168605,0.481,0.424,1
"Creb1",0.00313412748036712,0.317650189481683,0.347,0.296,1
"Atf1",0.00314892409455295,-0.323800180881827,0.336,0.385,1
"Kdm6b",0.00316767274676979,-0.2164972878753,0.472,0.528,1
"Kcna3",0.00317666330931006,0.693084609206404,0.072,0.044,1
"Dcaf12",0.00318793827729027,0.326167612408704,0.267,0.215,1
"Rapgef2",0.0032374008394903,0.347106950101067,0.215,0.167,1
"Fnbp1",0.00326451077632795,0.129501127715079,0.891,0.839,1
"Plbd2",0.00326458258157212,0.422930164043092,0.203,0.158,1
"Ell",0.0032675654745953,0.462802916295668,0.125,0.088,1
"Ncoa3",0.0032925716634077,0.216538712309239,0.529,0.469,1
"Il2rb",0.0033447809597143,0.130567863877916,0.959,0.933,1
"Nub1",0.00334824467314379,0.378453646559429,0.295,0.245,1
"Map3k15",0.00337000036757239,1.52246583759401,0.02,0.006,1
"Lgals1",0.00337466482208646,0.298271173623574,0.439,0.382,1
"Atxn7l3",0.00339420428142087,0.268364556530221,0.331,0.275,1
"Cog5",0.00342955286242494,0.260832786936826,0.385,0.329,1
"Smad3",0.00343100412468243,-0.456888414143767,0.091,0.13,1
"St3gal5",0.00345608758794252,0.907755993478799,0.044,0.023,1
"Ddx10",0.00345609994734006,-0.336714807453619,0.207,0.258,1
"Cxcr4",0.00346233621941061,-0.115337789807699,0.721,0.783,1
"Zcchc14",0.00346878040073389,-1.33933686848597,0.012,0.029,1
"Runx1",0.00347311499424695,0.281030968366382,0.238,0.188,1
"Tnk2",0.00348095124793974,0.342452018528111,0.252,0.203,1
"Armc7",0.00352330101404027,0.584526805726259,0.101,0.068,1
"Rara",0.00359144538310968,0.255384598697512,0.413,0.358,1
"Pkn2",0.00360775341458374,0.269212452552799,0.33,0.276,1
"Hsp90aa1",0.00364175385265664,-0.251746799840967,0.472,0.518,1
"Spn",0.00367345879204322,0.152054974684033,0.767,0.735,1
"Stam",0.00367476172906663,0.569912999996467,0.094,0.062,1
"Camta2",0.00368722222502508,0.499382224480966,0.138,0.1,1
"Fbxw8",0.00369468347218061,0.360808452135295,0.21,0.164,1
"Lrig1",0.00371737389348813,-0.533350689210119,0.112,0.153,1
"Cluap1",0.00372359707538807,0.640521599115719,0.091,0.06,1
"Uqcr11",0.00372600039281078,0.408355132273291,0.178,0.135,1
"Hopx",0.00372893051441909,0.294826186642877,0.763,0.727,1
"Srp9",0.00373671581227034,-0.242022434851737,0.442,0.491,1
"Nap1l3",0.00376003115820554,-0.90156044491209,0.013,0.031,1
"Cerk",0.00376934088129654,0.479910717899335,0.133,0.096,1
"Flna",0.00377157471877288,-0.156096657425746,0.645,0.697,1
"Gabpb1",0.0038232646287987,-0.36200776136221,0.356,0.405,1
"Ehbp1l1",0.00385884224279087,0.352318729301762,0.311,0.26,1
"Smad7",0.00392057926326349,-0.202140472663091,0.719,0.744,1
"Pop4",0.00392206663843898,-0.422392608213532,0.124,0.166,1
"Fut7",0.00392293118453357,0.464149342003184,0.101,0.068,1
"Rexo5",0.00396702396381954,0.385886230008142,0.172,0.129,1
"Clasrp",0.00397267066100014,0.515270336189804,0.128,0.091,1
"Kctd17",0.0040107830188591,0.369276204650096,0.204,0.159,1
"Trbv2",0.00401730168419332,-0.707737175772414,0.061,0.093,1
"Gpatch2l",0.00401908920912999,0.433339947121024,0.139,0.101,1
"Snx3",0.00402365524183819,0.164109177839981,0.607,0.544,1
"Actg1",0.00403981776878578,-0.127044416836471,0.892,0.917,1
"Cndp2",0.0040478434592007,0.417725004911832,0.151,0.111,1
"Abcg1",0.00407618925412216,0.49243424731875,0.131,0.094,1
"Cisd1",0.0041238278882488,-0.459975791021688,0.078,0.113,1
"Trp53inp2",0.00417191618208516,-0.491339961931023,0.103,0.142,1
"Kctd12",0.00420536147790009,0.357903114820272,0.281,0.235,1
"Emd",0.00422636964641689,-0.198382089981476,0.486,0.532,1
"Gimap7",0.00429472360517221,0.154568576976249,0.524,0.458,1
"Neb",0.0043761806296939,0.275421162641076,0.33,0.277,1
"Asb2",0.00438481381895464,0.76402051601735,0.095,0.065,1
"Mbd2",0.00449724508422239,0.128068649636283,0.89,0.868,1
"mt-Nd1",0.00449964032944824,-0.182742197456144,0.515,0.562,1
"Atp5mg",0.00453130673171768,0.319552424197784,0.289,0.24,1
"Gimap3",0.00457170766450306,0.230334390401463,0.67,0.636,1
"Uqcrc1",0.00460652803803539,-0.236380622603583,0.487,0.525,1
"Ifng",0.00463108903767775,-0.141648590873112,0.1,0.138,1
"Tbc1d10b",0.00464465940280661,0.303127663666614,0.272,0.222,1
"Mllt6",0.00470458617655187,0.247528112105581,0.502,0.461,1
"Grpel2",0.00473836088117026,0.602636186277991,0.098,0.067,1
"Itpripl2",0.00474236846869888,0.466151694914332,0.164,0.124,1
"Limd1",0.00479088096445725,0.277098280534012,0.306,0.253,1
"Rab20",0.00479820946806448,0.726251473141603,0.082,0.054,1
"Muc3a",0.00480147735982734,1.00846985822699,0.043,0.023,1
"Nsmce3",0.00483151974635431,-0.456775602239195,0.133,0.174,1
"Ptpn13",0.00483272913637828,0.545790944524803,0.12,0.085,1
"Foxo1",0.00486102141428815,-0.211360049041632,0.648,0.684,1
"Zap70",0.00487586181360765,0.189838512964883,0.693,0.633,1
"Sipa1l1",0.00487600487297737,0.278624996993524,0.343,0.294,1
"B3gnt5",0.00490850473709035,0.602493352255708,0.084,0.055,1
"Tigit",0.00495486026801298,0.344016763845156,0.215,0.171,1
"Tmem154",0.00497221762092638,0.312748933458948,0.333,0.281,1
"Nr2f6",0.00497951509296373,1.28857777741973,0.024,0.009,1
"Zbp1",0.0050040255489834,0.228751813670787,0.591,0.542,1
"Dcun1d3",0.00503096905228822,0.535492517890247,0.084,0.055,1
"Fhip2a",0.00503755350953048,0.316776295050329,0.296,0.245,1
"H2ax",0.00504775532371151,-0.328357113039706,0.162,0.205,1
"Sat1",0.00514818515138607,0.16670414763077,0.59,0.525,1
"Slc66a3",0.00516107916731769,0.311377646792868,0.311,0.264,1
"Dennd2c",0.00516649509272966,-2.45481408590591,0.001,0.01,1
"Gls",0.00517275693123953,-0.186778999013749,0.505,0.557,1
"Fam193b",0.00517285088861512,0.347379131035916,0.234,0.187,1
"Ift52",0.00519125288455206,-0.353875694654905,0.128,0.17,1
"Pcif1",0.00519993909889742,0.418014673628976,0.238,0.195,1
"Derl1",0.00520264211350334,0.179617091079547,0.498,0.437,1
"Ehd4",0.00525764059912245,0.212338723779953,0.307,0.253,1
"Ptp4a2",0.00527772710676342,0.236226934232933,0.469,0.418,1
"Amotl2",0.00530504119732559,-1.45481408590591,0.007,0.021,1
"Herc4",0.0053129337177671,0.409641243382213,0.334,0.288,1
"Inpp4a",0.00532599907694866,0.301516833127228,0.24,0.192,1
"Ddit3",0.00533069264013647,0.533690275256261,0.148,0.111,1
"Kyat3",0.00534309463431155,-1.74955735146704,0.004,0.016,1
"Shisa5",0.0053861511639891,-0.101105691293131,0.984,0.994,1
"Sod1",0.00541553860441163,-0.229084679333269,0.577,0.601,1
"Klhl25",0.00542117718977137,0.584526805726259,0.101,0.07,1
"Zbtb1",0.00542940173720887,-0.212718709221025,0.552,0.59,1
"Trim8",0.0054400107192125,0.393182820649041,0.197,0.154,1
"Csf1",0.00544106196394589,0.516508382297608,0.23,0.187,1
"Ccl5",0.00554042539956817,-0.32984067137586,0.44,0.486,1
"Ssh1",0.0055732084055607,0.33568993515147,0.343,0.299,1
"Zfand2a",0.00560014251636653,-0.619476751322424,0.101,0.138,1
"Pdrg1",0.00560055258488168,-0.441008286380879,0.102,0.14,1
"Mier2",0.00562173004202867,0.619186495537868,0.061,0.037,1
"Nf1",0.00564450120830293,0.485759635958898,0.118,0.084,1
"Abhd17c",0.00564833932580882,0.579951332254767,0.166,0.128,1
"Foxn3",0.00566405066840062,-0.335346510033123,0.274,0.323,1
"Cd74",0.00566717974156656,0.193329022970237,0.541,0.497,1
"Serpina3f",0.00567504095142951,-0.570884638740702,0.099,0.136,1
"Bmal1",0.00571119970746092,0.405155462315117,0.116,0.082,1
"Ankrd52",0.0057516948826822,0.337364850825917,0.24,0.196,1
"Lrrc61",0.00576669674187493,0.413857187472119,0.128,0.092,1
"Trim14",0.0057888391603437,0.309659465086757,0.324,0.275,1
"Whamm",0.00580935993175199,0.393448779731901,0.186,0.145,1
"Jak3",0.00581381992475421,0.221007383453731,0.587,0.536,1
"Cfap36",0.00582881993543539,0.408792411973809,0.168,0.128,1
"Tap2",0.0058715217386963,0.167005754377922,0.695,0.65,1
"Nfkbiz",0.00587761886347078,0.25956764429309,0.481,0.425,1
"Arpc1a",0.00589054492715549,0.384962313844073,0.155,0.116,1
"Ncor2",0.00590958155347223,0.311898851654349,0.252,0.204,1
"Oit3",0.00600196102725623,0.725837322129462,0.068,0.042,1
"Hnrnpl",0.00600882748674414,-0.226228671348913,0.512,0.554,1
"Spred2",0.00602996212247636,-0.468696799146815,0.113,0.151,1
"Atp2c1",0.00603538282322377,0.407510957269165,0.209,0.166,1
"Atp2b4",0.00605373495570249,0.236286823190408,0.428,0.374,1
"Sf3b1",0.00605873946463016,-0.133733887041125,0.762,0.788,1
"Isoc2b",0.00609453168862983,-0.717848491739703,0.04,0.066,1
"Slc25a5",0.00609726206130604,-0.247515810445903,0.371,0.423,1
"Samsn1",0.00612937181325413,0.148142821872345,0.797,0.745,1
"Ece1",0.0061502333996192,-0.467351220719071,0.196,0.24,1
"Bfar",0.00617180385720574,0.526077091146386,0.092,0.062,1
"Cotl1",0.0061827131876287,-0.146855175324534,0.836,0.844,1
"Klhl11",0.00624204798588017,0.354977821597528,0.145,0.108,1
"Secisbp2l",0.00625048576305922,0.354413250484465,0.218,0.174,1
"Kansl1",0.00634791928935268,0.188780485400261,0.566,0.506,1
"Icam1",0.00635456430846435,0.348039443916754,0.389,0.34,1
"Tpr",0.0063607632561324,-0.228746006426063,0.507,0.539,1
"Synj1",0.006362546091795,0.292720749970484,0.23,0.183,1
"Xrcc1",0.00638677141372655,0.438401572805533,0.1,0.069,1
"Pank1",0.00640903730744386,1.38496231384407,0.02,0.007,1
"Tmbim4",0.00646496535614972,0.250254294848915,0.283,0.232,1
"Pwwp2b",0.00657781945789379,-0.515743084548241,0.058,0.088,1
"Gsto1",0.00657924575102103,-0.476987583486445,0.155,0.195,1
"Ndufb11",0.00660292090078281,-0.231395383152618,0.374,0.427,1
"Rigi",0.00666225723314937,0.252767701479203,0.28,0.231,1
"Sephs2",0.00668300553048197,0.34824069871807,0.243,0.199,1
"Lin54",0.00670481152654562,-0.318100863485454,0.297,0.342,1
"Prpf8",0.00670490784698151,-0.200717481696657,0.559,0.59,1
"Dynlt3",0.00678480260659462,-0.328436800136354,0.199,0.246,1
"Hint1",0.00682161885982475,-0.336955902417742,0.24,0.288,1
"Clic1",0.00685679421425082,0.162968592258922,0.582,0.524,1
"Irf2bp1",0.00685850384872697,0.429708696674155,0.117,0.083,1
"Cass4",0.00686549383228969,0.74580771275932,0.062,0.038,1
"Lsm5",0.00687232945856018,-0.439217230854891,0.113,0.151,1
"Btrc",0.00688665492933258,0.616707211475409,0.093,0.064,1
"Inf2",0.00689706382876705,0.24340993582595,0.278,0.227,1
"Serinc3",0.00691265304083059,0.100504093839663,0.92,0.908,1
"Cxcr6",0.00695439263943414,0.272157843568377,0.329,0.277,1
"Aamp",0.00697323601370053,0.22931009094582,0.404,0.352,1
"Zfp382",0.00697487544787306,0.474976911812688,0.113,0.08,1
"Vps33b",0.00698386404898803,0.515735146924927,0.121,0.088,1
"Syncrip",0.00700947172909005,0.170790399312593,0.587,0.541,1
"Etaa1",0.00704219249403955,0.269773375981672,0.215,0.17,1
"Atf2",0.00705935109079819,0.203452546792982,0.348,0.296,1
"Naip5",0.00706479896074492,1.03703901042377,0.037,0.019,1
"Klhl2",0.00709509662665119,0.545858656023226,0.125,0.091,1
"Ap2m1",0.00709952676800569,0.16028958747289,0.598,0.545,1
"Cxcl10",0.00714104375229428,-0.367145277770947,0.113,0.15,1
"Abcc4",0.00721749998601678,0.92156179300383,0.034,0.017,1
"Cmtr1",0.007267153460185,0.327656675067493,0.324,0.278,1
"Atp2b2",0.00727021827955624,-2.60681717935096,0.002,0.011,1
"Syne3",0.00738026966226623,0.347625345737578,0.235,0.192,1
"Sh3rf1",0.00739972551198053,0.26951006885935,0.447,0.401,1
"Ly6c1",0.00740065900945547,-1.25773747820363,0.062,0.09,1
"Actr10",0.0074543466147245,0.366103286592756,0.202,0.161,1
"Mier1",0.00750060052113969,0.116153270383644,0.646,0.58,1
"Rabggtb",0.00758136299261808,0.272338553539518,0.308,0.26,1
"Dyrk1b",0.00774173286969234,0.471839764524039,0.129,0.095,1
"Sec11a",0.00774571433501647,-0.30703911576609,0.39,0.425,1
"Vamp8",0.00780356242326882,0.123654652729747,0.587,0.53,1
"Prkd2",0.00783234550790325,0.291611837509363,0.261,0.214,1
"Rai1",0.00784779338947009,-0.405904485424963,0.102,0.138,1
"Ntan1",0.00785005606824868,0.332236739696606,0.218,0.174,1
"Macf1",0.0078549005473707,-0.187993292785387,0.575,0.628,1
"Sh2d3c",0.00793239544001088,0.535332013351961,0.091,0.062,1
"Phyh",0.00795175250482525,0.489357525782069,0.164,0.127,1
"Atrip",0.00797066116956829,0.720009714949242,0.056,0.034,1
"Pbxip1",0.00797909898982452,0.396042474788282,0.235,0.192,1
"Ocrl",0.0079944583761603,0.60735473518052,0.088,0.06,1
"Osbpl1a",0.00800011897293236,1.28857777741973,0.023,0.009,1
"Muc4",0.00802983978117675,0.541160053285035,0.204,0.165,1
"Cxcl16",0.00804094176951137,-1.30281099246086,0.015,0.032,1
"Inpp5d",0.00804098671761434,0.147018888973109,0.576,0.515,1
"Slc24a3",0.00804579689075738,1.22968408836616,0.023,0.009,1
"Vti1a",0.00806520068535877,0.357954332338059,0.224,0.181,1
"Phf5a",0.0081376692847553,0.312146248558134,0.195,0.154,1
"Prpf38b",0.00815473989050733,-0.185789073015008,0.34,0.395,1
"Ank",0.00816173297895887,-0.359161846842223,0.131,0.17,1
"Rab8b",0.008208607674272,-0.112372569766718,0.88,0.881,1
"Nip7",0.00822746386019281,-0.43375247037808,0.08,0.113,1
"Skap1",0.00826230844323867,0.314267297840314,0.32,0.275,1
"Lgals4",0.00826429415705981,0.735010472974108,0.065,0.041,1
"Atosb",0.00827121002525958,0.408792411973809,0.159,0.121,1
"Rdh10",0.00828987043745099,0.786495548773169,0.053,0.032,1
"Rtn4rl1",0.00834135709236387,-1.17241435520518,0.011,0.026,1
"Cenpo",0.00838701227196055,0.76402051601735,0.063,0.039,1
"Parp10",0.00842390473991739,0.316613092407491,0.166,0.127,1
"Irf2bp2",0.00843863264591102,-0.263158145800474,0.463,0.496,1
"Dnaja1",0.00852096907527268,-0.274740385477998,0.53,0.557,1
"Nktr",0.00859480031658307,0.23713639206986,0.429,0.378,1
"Cd1d1",0.00859910409964996,-0.608465032232441,0.063,0.092,1
"Irf4",0.00861673943683995,0.321960073474027,0.238,0.194,1
"Fbxo33",0.00869083944965507,0.301771703729585,0.367,0.321,1
"Ube2t",0.00872177022751136,-0.638526039078298,0.047,0.073,1
"Zfp36",0.00877684639618095,0.208373582120749,0.542,0.484,1
"Hspa4",0.00879618930740101,-0.303997907411302,0.233,0.278,1
"Hnrnpf",0.00889267177519671,-0.19737821661358,0.505,0.55,1
"Azin1",0.00890922625662943,-0.265471630636356,0.291,0.341,1
"Eprs1",0.00893613647217306,-0.305097249354616,0.274,0.319,1
"Nabp1",0.00897153536861362,-0.257293261275264,0.646,0.661,1
"Ehmt1",0.00897535150742974,0.36461366845227,0.185,0.146,1
"Eri3",0.00899196404088645,-0.61609499293897,0.058,0.086,1
"Dxo",0.00900992196284179,-0.388857004329772,0.154,0.194,1
"Usp20",0.0090350079539585,0.610338593619341,0.072,0.047,1
"Mcm9",0.00906865471448405,0.332687780512279,0.203,0.161,1
"Ccp110",0.0091862387210594,0.66018470503281,0.062,0.039,1
"Nudcd2",0.00918793552100775,0.300073416257559,0.124,0.09,1
"Nid2",0.00922563860925553,0.858701769165253,0.047,0.027,1
"Tirap",0.00922720416104882,1.11950117061574,0.026,0.011,1
"Osbpl5",0.00938145866550892,0.76241663031476,0.075,0.049,1
"Noc3l",0.00947860128559526,-0.8416546933541,0.028,0.049,1
"Csrnp1",0.00951657743180766,0.280343392920367,0.32,0.273,1
"Fosl2",0.0095192289027966,-0.140436561738436,0.764,0.778,1
"Serpina3g",0.00956311256859688,-0.357239928688281,0.377,0.418,1
"Cyb561d1",0.00958567480293846,0.50584776614359,0.134,0.101,1
"Mta1",0.00962243118094774,0.255462529557268,0.303,0.255,1
"Plekha1",0.00964024112650744,-0.691514343926241,0.039,0.063,1
"Peak1",0.00964940358065205,0.27804710992756,0.245,0.2,1
"Ehd1",0.00966055823439483,0.242220035986565,0.426,0.379,1
"Skic2",0.00967691853676891,0.568590518429035,0.105,0.075,1
"Rhbdl1",0.0097332536656864,1.67446893103906,0.013,0.004,1
"Alg6",0.00975027262068622,1.37807592825883,0.018,0.006,1
"Cd84",0.00978857795744876,0.273020496508168,0.39,0.338,1
"Ube2d1",0.00983328837630901,-0.434266708501824,0.119,0.155,1
"Ppm1l",0.00984981639426945,0.480090885872206,0.092,0.064,1
"Cd28",0.00985844523908798,0.150623341010744,0.764,0.72,1
"Irs2",0.00988702008832243,0.220750963596154,0.311,0.263,1
"Snrpe",0.0099158423426153,-0.277174119335591,0.353,0.394,1
"Gigyf2",0.00992949423753726,0.647627318820416,0.068,0.044,1
"Sell",0.00994769234693401,0.226933477350127,0.34,0.288,1
"Rnf24",0.00995420379392783,0.59468090514541,0.076,0.05,1
"Coro2a",0.00997117332855901,0.169884167062457,0.445,0.389,1
"Irf5",0.0100213403451508,0.333536894527208,0.266,0.224,1
"Tmem109",0.0100516393096589,0.364924560607527,0.215,0.175,1
"Itga4",0.0100587511589827,-0.378349296161582,0.188,0.229,1
"Polk",0.0100635446752416,0.47298549946559,0.121,0.089,1
"Vipr1",0.0100717914282236,-1.40590448542496,0.007,0.019,1
"Serpinb6b",0.0100756549505273,0.289301961342351,0.241,0.197,1
"Crem",0.0101054360705686,-0.119339459180599,0.945,0.945,1
"Scarb2",0.0101402673406426,0.337473388062753,0.214,0.174,1
"Clpx",0.0101731391924214,0.441429265503101,0.124,0.091,1
"Pld3",0.0101735005797324,0.2065387517183,0.552,0.514,1
"Il1rl1",0.0101827236202941,0.664418952441492,0.107,0.077,1
"Gpr183",0.0102053964041614,0.333623128172263,0.286,0.24,1
"Tyro3",0.0102546259789956,0.814646589087317,0.041,0.023,1
"Smc3",0.0102899803015344,-0.275650877608259,0.232,0.277,1
